tool		SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST	SPF Friday 22 August 2025 03:03:02 AM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jpf-regression/ExSymExe21_false.yml	true	unknown	2.306786	2.3204451849996985	124.907520
jpf-regression/ExSymExe21_true.yml	true	true	2.188199	2.207956424997974	53.108736
jpf-regression/ExSymExe25_false.yml	true	true	2.167703	2.1807047660004173	110.116864
jpf-regression/ExSymExe25_true.yml	true	true	1.799204	1.8195309739967342	53.727232
jpf-regression/ExSymExe26_false.yml	true	unknown	3.69358	3.701878850999492	136.159232
jpf-regression/ExSymExe26_true.yml	true	true	1.856934	1.8760988579997502	53.886976
jpf-regression/ExSymExe27_false.yml	true	true	2.154801	2.1645164049987216	100.085760
jpf-regression/ExSymExe27_true.yml	true	true	2.301344	2.3050007700003334	53.391360
jpf-regression/ExSymExe28_false.yml	true	true	2.079714	2.1038031810021494	101.244928
jpf-regression/ExSymExe28_true.yml	true	true	1.73609	1.7568946110004617	54.587392
jpf-regression/ExSymExe29_false.yml	true	unknown	3.360278	3.3734218409990717	168.226816
jpf-regression/ExSymExe29_true.yml	true	true	2.131412	2.1500910379982088	53.628928
jpf-regression/ExSymExe2_false.yml	true	unknown	2.205405	2.219067771999107	128.270336
jpf-regression/ExSymExe2_true.yml	true	true	1.850432	1.8690673429991875	54.677504
jpf-regression/ExSymExe3_false.yml	true	true	2.533775	2.557523495001078	100.499456
jpf-regression/ExSymExe3_true.yml	true	true	1.831075	1.8485598059996846	53.886976
jpf-regression/ExSymExe4_false.yml	true	unknown	2.87012	2.8843377779994626	127.143936
jpf-regression/ExSymExe4_true.yml	true	true	1.712527	1.731977667001047	53.796864
jpf-regression/ExSymExe5_false.yml	true	true	2.047907	2.058717501000501	101.208064
jpf-regression/ExSymExe5_true.yml	true	true	1.910781	1.9319343930001196	53.764096
jpf-regression/ExSymExe6_false.yml	true	unknown	2.570807	2.5802255749986216	98.742272
jpf-regression/ExSymExe6_true.yml	true	true	2.269213	2.289324065000983	53.571584
jpf-regression/ExSymExe7_false.yml	true	unknown	2.409889	2.420214379999379	126.550016
jpf-regression/ExSymExe7_true.yml	true	unknown	2.315479	2.3288828849981655	132.902912
jpf-regression/ExSymExe8_false.yml	true	unknown	2.667465	2.67826634100129	127.328256
jpf-regression/ExSymExe8_true.yml	true	true	2.32484	2.3421822790005535	53.415936
jpf-regression/ExSymExe9_false.yml	true	true	1.861575	1.8746297580000828	53.014528
jpf-regression/ExSymExe9_true.yml	true	true	1.836546	1.8536376650008606	55.042048
jpf-regression/ExSymExeArrays_false.yml	true	true	2.181042	2.202727230000164	55.128064
jpf-regression/ExSymExeArrays_true.yml	true	true	2.314363	2.320787693002785	55.545856
jpf-regression/ExSymExeBool_false.yml	true	true	1.86496	1.885814297998877	53.297152
