tool		SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST	SPF Monday 11 August 2025 06:41:43 PM IST
run set		SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java	SV-COMP25_assert_java.ReachSafety-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
float-nonlinear-calculation/coral5.yml	true	true	2.505221	2.518689128999995	77.516800
float-nonlinear-calculation/coral50.yml	false	unknown	3.090595	3.096425599999975	77.869056
float-nonlinear-calculation/coral51.yml	false	unknown	2.63117	2.6423509380001633	81.629184
float-nonlinear-calculation/coral52.yml	false	unknown	3.182534	3.196281927999962	78.598144
float-nonlinear-calculation/coral53.yml	false	unknown	2.608867	2.6304047010000886	81.965056
float-nonlinear-calculation/coral54.yml	false	unknown	2.743776	2.759107116999985	78.106624
float-nonlinear-calculation/coral55.yml	true	true	3.116399	3.1496618180001406	78.925824
float-nonlinear-calculation/coral56.yml	false	true	2.763262	2.775877143000116	81.518592
float-nonlinear-calculation/coral57.yml	false	true	3.138249	3.1432813310000256	79.749120
float-nonlinear-calculation/coral58.yml	false	true	2.521984	2.5410570300000472	78.950400
float-nonlinear-calculation/coral59.yml	false	true	3.057123	3.072376474000066	77.754368
float-nonlinear-calculation/coral6.yml	false	unknown	2.484468	2.489296149999973	81.731584
float-nonlinear-calculation/coral60.yml	false	true	2.95908	2.9662705660000483	78.069760
float-nonlinear-calculation/coral61.yml	false	true	2.46238	2.4760622409999087	78.454784
float-nonlinear-calculation/coral62.yml	false	true	3.240085	3.2582806909999817	79.101952
float-nonlinear-calculation/coral63.yml	false	true	2.973217	3.0013889500000914	88.899584
float-nonlinear-calculation/coral64.yml	false	true	3.274089	3.280314262000047	79.908864
float-nonlinear-calculation/coral65.yml	false	true	3.091896	3.1040987260000747	81.854464
float-nonlinear-calculation/coral66.yml	false	true	3.166914	3.179289117000053	78.770176
float-nonlinear-calculation/coral67.yml	false	true	2.830616	2.8447047899999234	78.086144
float-nonlinear-calculation/coral68.yml	false	true	2.850389	2.8558780620001016	79.048704
float-nonlinear-calculation/coral69.yml	false	true	3.195469	3.2035318440000538	78.761984
float-nonlinear-calculation/coral71.yml	false	unknown	2.985212	3.0128454329999386	78.557184
float-nonlinear-calculation/coral72.yml	false	unknown	3.433109	3.4515925089999655	83.492864
float-nonlinear-calculation/coral73.yml	false	unknown	3.18487	3.1948280269998577	78.249984
float-nonlinear-calculation/coral74.yml	false	unknown	3.372665	3.3885029200000645	77.557760
float-nonlinear-calculation/coral75.yml	false	unknown	2.972478	3.0437711120000586	78.221312
float-nonlinear-calculation/coral76.yml	false	true	3.199365	3.21676487600007	78.622720
float-nonlinear-calculation/coral77.yml	false	true	2.875191	2.8919182089998685	79.245312
float-nonlinear-calculation/coral79.yml	false	true	3.305431	3.3206970250000722	78.917632
float-nonlinear-calculation/coral80.yml	true	true	2.699559	2.713380311000037	78.602240
float-nonlinear-calculation/coral81.yml	false	unknown	3.065236	3.0706295779998527	78.950400
float-nonlinear-calculation/coral84.yml	false	unknown	2.507479	2.5143031959999007	77.918208
float-nonlinear-calculation/coral9.yml	false	unknown	3.197154	3.2222987770001055	78.340096
float-nonlinear-calculation/coral91.yml	true	true	2.810174	2.815820306999967	78.520320
