tool		SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST	SPF Thursday 21 August 2025 11:10:18 PM IST
run set		SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java	SV-COMP25_runtime-exception.RuntimeException-Java
sv-benchmarks/java/		status	cputime (s)	walltime (s)	memory (MB)
jbmc-regression/virtual2.yml	true	false	1.839273	2.269425027999887	54.370304
jbmc-regression/virtual4.yml	true	true	1.889286	2.1508984570000393	53.837824
jbmc-regression/virtual_function_unwinding.yml	true	true	1.88385	2.350232657999868	53.460992
jpf-regression/ExDarko_false.yml	true	false	2.326768	2.7554624160000003	79.634432
jpf-regression/ExDarko_true.yml	true	true	2.144465	2.6377457170001435	86.159360
jpf-regression/ExException_false.yml	false	false	2.166303	2.8255273869999655	79.847424
jpf-regression/ExException_true.yml	true	true	2.047109	2.535720873999935	78.872576
jpf-regression/ExGenSymExe_false.yml	true	false	1.940434	2.4159407290001127	54.153216
jpf-regression/ExGenSymExe_true.yml	true	true	1.96817	2.5696834739999304	53.809152
jpf-regression/ExLazy_false.yml	true	false	2.171619	2.600106078999943	78.544896
jpf-regression/ExLazy_true.yml	true	true	2.269175	2.7824692259998756	80.003072
jpf-regression/ExMIT_false.yml	true	false	2.17949	2.7214670490000117	79.200256
jpf-regression/ExMIT_true.yml	true	true	2.211679	2.83799209599988	78.622720
jpf-regression/ExSymExe10_false.yml	true	false	2.336459	2.73828469099999	79.265792
jpf-regression/ExSymExe10_true.yml	true	true	2.292366	3.057780995999792	78.696448
jpf-regression/ExSymExe11_false.yml	true	false	1.982618	2.3678044060000047	53.514240
jpf-regression/ExSymExe11_true.yml	true	true	2.169198	2.543392997999945	80.130048
jpf-regression/ExSymExe12_false.yml	true	false	2.155062	2.5851955250000174	79.060992
jpf-regression/ExSymExe12_true.yml	true	true	2.106734	2.4128789300000335	82.739200
jpf-regression/ExSymExe13_false.yml	true	false	2.053681	3.018374824000148	80.928768
jpf-regression/ExSymExe13_true.yml	true	true	2.214849	2.8597818870000538	79.867904
jpf-regression/ExSymExe14_false.yml	true	false	2.229153	2.6592355690002023	79.904768
jpf-regression/ExSymExe14_true.yml	true	true	2.323914	3.4213349990000097	82.489344
jpf-regression/ExSymExe15_false.yml	true	false	2.230831	2.866157289000057	79.327232
jpf-regression/ExSymExe15_true.yml	true	true	2.343047	3.2062598029999663	78.901248
jpf-regression/ExSymExe16_false.yml	true	false	1.966955	2.3835772249999536	53.420032
jpf-regression/ExSymExe16_true.yml	true	true	2.149059	2.8534706940001797	53.149696
jpf-regression/ExSymExe17_false.yml	true	false	2.134657	2.8737211810000645	54.603776
jpf-regression/ExSymExe17_true.yml	true	true	2.00688	2.671242651000057	53.067776
jpf-regression/ExSymExe18_false.yml	true	false	2.115666	2.496055155000022	78.962688
jpf-regression/ExSymExe18_true.yml	true	true	1.838973	2.4281133960000716	52.445184
jpf-regression/ExSymExe19_false.yml	true	false	2.084854	2.2276534540001194	78.819328
jpf-regression/ExSymExe19_true.yml	true	true	5.353952	6.628370986000164	126.517248
jpf-regression/ExSymExe1_false.yml	true	false	2.528636	3.358639033000145	112.570368
jpf-regression/ExSymExe1_true.yml	true	true	1.883611	2.1626649150000503	53.657600
jpf-regression/ExSymExe20_false.yml	true	false	7.954152	9.35868587699997	156.717056
jpf-regression/ExSymExe20_true.yml	true	true	2.149943	2.7582862809999824	53.936128
jpf-regression/ExSymExe21_false.yml	true	false	2.570268	3.371822103000113	114.741248
jpf-regression/ExSymExe21_true.yml	true	true	2.160391	3.1578775680000035	53.895168
jpf-regression/ExSymExe25_false.yml	true	false	2.408283	3.2200288460001047	78.970880
jpf-regression/ExSymExe25_true.yml	true	true	2.130198	2.723374511999964	53.563392
jpf-regression/ExSymExe26_false.yml	true	false	3.063549	3.6157269179998366	115.306496
jpf-regression/ExSymExe26_true.yml	true	true	1.871948	2.2449360810001053	53.510144
jpf-regression/ExSymExe27_false.yml	true	false	2.010162	2.39553039600014	78.172160
jpf-regression/ExSymExe27_true.yml	true	true	1.826607	2.383042592000038	52.981760
jpf-regression/ExSymExe28_false.yml	true	false	2.184775	2.8024011509999127	79.933440
jpf-regression/ExSymExe28_true.yml	true	true	1.941685	2.6378317829999105	54.341632
jpf-regression/ExSymExe29_false.yml	true	false	3.598415	5.329964420000124	158.846976
jpf-regression/ExSymExe29_true.yml	true	true	1.932399	2.5973321730000407	53.829632
jpf-regression/ExSymExe2_false.yml	true	false	2.526125	3.1667980540000826	116.961280
jpf-regression/ExSymExe2_true.yml	true	true	2.045809	2.555365699999811	53.186560
jpf-regression/ExSymExe3_false.yml	true	false	2.137422	2.8431869949999964	79.106048
jpf-regression/ExSymExe3_true.yml	true	true	1.954506	2.666544970999894	53.452800
jpf-regression/ExSymExe4_false.yml	true	false	4.050698	5.057740275000015	112.967680
jpf-regression/ExSymExe4_true.yml	true	true	2.030933	2.724474013999952	54.292480
jpf-regression/ExSymExe5_false.yml	true	false	2.223567	3.0336449479998464	85.118976
jpf-regression/ExSymExe5_true.yml	true	true	1.861354	2.009318463999989	53.104640
jpf-regression/ExSymExe6_false.yml	true	false	1.861905	2.3372852859999966	79.151104
jpf-regression/ExSymExe6_true.yml	true	true	1.757464	1.9884851369999978	54.321152
jpf-regression/ExSymExe7_false.yml	true	false	2.336607	3.2059053169998606	108.294144
jpf-regression/ExSymExe7_true.yml	true	true	2.634459	3.442512828999952	117.948416
jpf-regression/ExSymExe8_false.yml	true	false	2.823767	3.9746086599998307	118.050816
jpf-regression/ExSymExe8_true.yml	true	true	2.071195	2.690904165999882	53.268480
jpf-regression/ExSymExe9_false.yml	true	false	2.035545	2.889636818999861	53.293056
jpf-regression/ExSymExe9_true.yml	true	true	1.980769	2.3315768269999353	53.121024
jpf-regression/ExSymExeArrays_false.yml	true	false	2.023961	2.285280989999819	54.235136
jpf-regression/ExSymExeArrays_true.yml	true	true	2.000429	2.5544527140000355	53.383168
jpf-regression/ExSymExeBool_false.yml	true	false	2.214016	3.436386502000005	53.805056
jpf-regression/ExSymExeBool_true.yml	true	true	2.006277	2.621544042000096	53.170176
jpf-regression/ExSymExeComplexMath_false.yml	true	false	2.044151	2.409413672000028	54.251520
jpf-regression/ExSymExeComplexMath_true.yml	true	true	1.928147	2.4997375269999793	54.337536
jpf-regression/ExSymExeD2I_false.yml	true	false	1.945301	2.118990255999961	54.202368
jpf-regression/ExSymExeD2I_true.yml	true	true	1.874236	2.2521386399998846	77.512704
jpf-regression/ExSymExeD2L_false.yml	true	true	2.049394	2.287819607000074	79.409152
jpf-regression/ExSymExeD2L_true.yml	true	true	1.975955	2.757850074000089	80.044032
jpf-regression/ExSymExeF2I_false.yml	true	false	2.020402	2.738935063999861	53.018624
jpf-regression/ExSymExeF2I_true.yml	true	true	2.226651	3.026452421000158	80.478208
jpf-regression/ExSymExeF2L_false.yml	true	true	2.170751	2.5692259600000398	79.265792
jpf-regression/ExSymExeF2L_true.yml	true	true	2.091244	2.49288080600013	79.204352
jpf-regression/ExSymExeFNEG_false.yml	true	true	2.121528	2.7211390679999568	80.236544
jpf-regression/ExSymExeFNEG_true.yml	true	true	2.148757	3.080473925999968	80.334848
jpf-regression/ExSymExeGetStatic_false.yml	true	false	2.025718	2.740267039999935	54.001664
jpf-regression/ExSymExeGetStatic_true.yml	true	true	2.085175	3.323450890999993	53.583872
jpf-regression/ExSymExeI2D_false.yml	true	true	2.144825	2.7794928759999493	80.736256
jpf-regression/ExSymExeI2D_true.yml	true	true	2.384081	3.140034096000136	114.032640
jpf-regression/ExSymExeI2F_false.yml	true	false	2.051376	2.569308200000023	54.497280
jpf-regression/ExSymExeI2F_true.yml	true	true	2.169264	2.7800373659999877	78.495744
jpf-regression/ExSymExeLCMP_false.yml	true	false	2.067948	2.2456513059998997	79.056896
jpf-regression/ExSymExeLCMP_true.yml	true	true	2.030405	2.4702620949999528	79.740928
jpf-regression/ExSymExeLongBytecodes_false.yml	true	false	2.146602	2.892652046999956	80.437248
jpf-regression/ExSymExeLongBytecodes_true.yml	true	true	2.357346	2.9876667920000273	89.690112
jpf-regression/ExSymExeResearch_false.yml	true	false	2.124662	2.647329665999905	80.347136
jpf-regression/ExSymExeResearch_true.yml	true	true	2.181976	2.647612721000087	79.937536
jpf-regression/ExSymExeSimple_false.yml	true	false	2.251423	3.0012609870000233	77.897728
jpf-regression/ExSymExeSimple_true.yml	true	true	2.270443	3.1885642610000104	82.571264
jpf-regression/ExSymExeSuzette_false.yml	true	false	2.14736	2.543757094000057	78.082048
jpf-regression/ExSymExeSuzette_true.yml	true	true	2.221221	2.79541657499999	78.954496
jpf-regression/ExSymExeSwitch_false.yml	true	false	2.149737	2.9879100189998553	78.667776
jpf-regression/ExSymExeSwitch_true.yml	true	true	2.033388	2.31082734000006	80.154624
jpf-regression/ExSymExeTestAssignments_false.yml	true	false	2.316058	2.7028522479999992	81.428480
jpf-regression/ExSymExeTestAssignments_true.yml	true	true	2.091227	2.5838507669998307	79.888384
jpf-regression/ExSymExeTestClassFields_false.yml	true	false	2.129373	2.6934762640000827	79.081472
jpf-regression/ExSymExeTestClassFields_true.yml	true	true	2.166544	2.657301413000141	81.891328
jpf-regression/ExSymExe_false.yml	true	false	1.9465	2.2497672559998136	53.387264
